model_freq=10,save_dir=FREEWAY_M0D0_MF_TRAIN_18/model/episode,reward,steps
0,11,8195
1,12,8195
2,12,8195
3,13,8195
4,15,8195
5,15,8195
6,10,8195
7,16,8195
8,10,8195
9,17,8195
10,10,8195
11,14,8195
12,13,8195
13,13,8195
14,11,8195
15,10,8195
16,10,8195
17,15,8195
18,14,8195
19,12,8195
20,11,8195
21,13,8195
22,15,8195
23,14,8195
24,13,8195
25,11,8195
26,15,8195
27,11,8195
28,12,8195
29,13,8195
30,12,8195
31,17,8195
32,13,8195
33,13,8195
34,10,8195
35,13,8195
36,14,8195
37,17,8195
38,13,8195
39,12,8195
40,16,8195
41,12,8195
42,13,8195
43,12,8195
44,18,8195
45,13,8195
46,13,8195
47,12,8195
48,11,8195
49,12,8195
50,11,8195
51,14,8195
52,14,8195
53,11,8195
54,13,8195
55,12,8195
56,13,8195
57,12,8195
58,11,8195
59,11,8195
60,13,8195
61,12,8195
62,12,8195
63,10,8195
64,14,8195
65,15,8195
66,13,8195
67,13,8195
68,15,8195
69,15,8195
70,11,8195
71,13,8195
72,12,8195
73,10,8195
74,12,8195
75,15,8195
76,14,8195
77,12,8195
78,12,8195
79,10,8195
80,12,8195
81,11,8195
82,15,8195
83,11,8195
84,13,8195
85,14,8195
86,15,8195
87,14,8195
88,14,8195
89,14,8195
90,11,8195
91,12,8195
92,13,8195
93,14,8195
94,15,8195
95,14,8195
96,12,8195
97,15,8195
98,13,8195
99,14,8195
