model_freq=10,save_dir=FREEWAY_M0D0_MF_TRAIN_15/model/episode,reward,steps
0,19,8195
1,16,8195
2,16,8195
3,19,8195
4,19,8195
5,16,8195
6,15,8195
7,15,8195
8,16,8195
9,16,8195
10,12,8195
11,15,8195
12,17,8195
13,16,8195
14,16,8195
15,18,8195
16,16,8195
17,17,8195
18,14,8195
19,21,8195
20,16,8195
21,16,8195
22,16,8195
23,18,8195
24,17,8195
25,17,8195
26,18,8195
27,16,8195
28,16,8195
29,17,8195
30,17,8195
31,15,8195
32,18,8195
33,19,8195
34,16,8195
35,15,8195
36,17,8195
37,20,8195
38,18,8195
39,18,8195
40,17,8195
41,18,8195
42,17,8195
43,17,8195
44,17,8195
45,16,8195
46,16,8195
47,16,8195
48,19,8195
49,14,8195
50,20,8195
51,17,8195
52,16,8195
53,17,8195
54,14,8195
55,15,8195
56,18,8195
57,17,8195
58,19,8195
59,16,8195
60,16,8195
61,13,8195
62,15,8195
63,15,8195
64,15,8195
65,15,8195
66,16,8195
67,21,8195
68,17,8195
69,16,8195
70,17,8195
71,13,8195
72,18,8195
73,17,8195
74,17,8195
75,16,8195
76,16,8195
77,17,8195
78,17,8195
79,17,8195
80,16,8195
81,17,8195
82,15,8195
83,15,8195
84,16,8195
85,17,8195
86,20,8195
87,15,8195
88,13,8195
89,18,8195
90,17,8195
91,18,8195
92,17,8195
93,19,8195
94,15,8195
95,18,8195
96,18,8195
97,19,8195
98,19,8195
99,18,8195
