model_freq=10,save_dir=FREEWAY_M0D0_MF_TRAIN_6/model/episode,reward,steps
0,11,8195
1,15,8195
2,16,8195
3,15,8195
4,12,8195
5,14,8195
6,13,8195
7,13,8195
8,12,8195
9,15,8195
10,12,8195
11,13,8195
12,15,8195
13,14,8195
14,14,8195
15,14,8195
16,11,8195
17,13,8195
18,14,8195
19,13,8195
20,17,8195
21,8,8195
22,14,8195
23,17,8195
24,16,8195
25,15,8195
26,14,8195
27,15,8195
28,12,8195
29,14,8195
30,14,8195
31,10,8195
32,15,8195
33,13,8195
34,15,8195
35,15,8195
36,14,8195
37,11,8195
38,16,8195
39,14,8195
40,11,8195
41,12,8195
42,17,8195
43,18,8195
44,15,8195
45,15,8195
46,15,8195
47,10,8195
48,11,8195
49,15,8195
50,14,8195
51,13,8195
52,13,8195
53,16,8195
54,16,8195
55,13,8195
56,13,8195
57,13,8195
58,14,8195
59,15,8195
60,15,8195
61,13,8195
62,11,8195
63,13,8195
64,10,8195
65,14,8195
66,12,8195
67,14,8195
68,13,8195
69,13,8195
70,14,8195
71,13,8195
72,12,8195
73,16,8195
74,11,8195
75,11,8195
76,13,8195
77,15,8195
78,14,8195
79,12,8195
80,15,8195
81,12,8195
82,16,8195
83,12,8195
84,14,8195
85,14,8195
86,13,8195
87,13,8195
88,13,8195
89,11,8195
90,13,8195
91,18,8195
92,18,8195
93,10,8195
94,12,8195
95,14,8195
96,14,8195
97,14,8195
98,13,8195
99,12,8195
