model_freq=10,save_dir=FREEWAY_M0D0_MF_TRAIN_14/model/episode,reward,steps
0,15,8195
1,13,8195
2,12,8195
3,14,8195
4,15,8195
5,13,8195
6,11,8195
7,17,8195
8,15,8195
9,11,8195
10,12,8195
11,13,8195
12,14,8195
13,13,8195
14,11,8195
15,15,8195
16,11,8195
17,12,8195
18,12,8195
19,12,8195
20,15,8195
21,13,8195
22,12,8195
23,16,8195
24,16,8195
25,14,8195
26,12,8195
27,11,8195
28,14,8195
29,14,8195
30,14,8195
31,13,8195
32,16,8195
33,16,8195
34,13,8195
35,13,8195
36,15,8195
37,16,8195
38,15,8195
39,16,8195
40,12,8195
41,14,8195
42,16,8195
43,11,8195
44,16,8195
45,12,8195
46,12,8195
47,15,8195
48,12,8195
49,14,8195
50,15,8195
51,9,8195
52,10,8195
53,13,8195
54,13,8195
55,15,8195
56,15,8195
57,13,8195
58,12,8195
59,15,8195
60,14,8195
61,13,8195
62,13,8195
63,15,8195
64,15,8195
65,15,8195
66,16,8195
67,16,8195
68,17,8195
69,13,8195
70,11,8195
71,12,8195
72,11,8195
73,11,8195
74,12,8195
75,13,8195
76,16,8195
77,12,8195
78,14,8195
79,15,8195
80,12,8195
81,15,8195
82,15,8195
83,13,8195
84,11,8195
85,15,8195
86,15,8195
87,12,8195
88,12,8195
89,14,8195
90,14,8195
91,13,8195
92,12,8195
93,15,8195
94,15,8195
95,15,8195
96,13,8195
97,11,8195
98,13,8195
99,12,8195
