model_freq=10,save_dir=FREEWAY_M0D0_05_TRAIN_11/model/episode,reward,steps
0,3,8195
1,2,8195
2,3,8195
3,2,8195
4,5,8195
5,3,8195
6,3,8195
7,4,8195
8,4,8195
9,3,8195
10,2,8195
11,1,8195
12,4,8195
13,3,8195
14,3,8195
15,4,8195
16,2,8195
17,1,8195
18,2,8195
19,2,8195
20,2,8195
21,3,8195
22,0,8195
23,2,8195
24,1,8195
25,2,8195
26,3,8195
27,4,8195
28,3,8195
29,2,8195
30,4,8195
31,3,8195
32,4,8195
33,1,8195
34,2,8195
35,2,8195
36,3,8195
37,5,8195
38,2,8195
39,3,8195
40,2,8195
41,3,8195
42,3,8195
43,4,8195
44,2,8195
45,1,8195
46,2,8195
47,2,8195
48,1,8195
49,2,8195
50,2,8195
51,3,8195
52,3,8195
53,3,8195
54,4,8195
55,2,8195
56,3,8195
57,2,8195
58,4,8195
59,3,8195
60,3,8195
61,3,8195
62,1,8195
63,3,8195
64,4,8195
65,2,8195
66,2,8195
67,2,8195
68,3,8195
69,3,8195
70,4,8195
71,3,8195
72,2,8195
73,3,8195
74,3,8195
75,2,8195
76,1,8195
77,4,8195
78,4,8195
79,2,8195
80,2,8195
81,4,8195
82,3,8195
83,2,8195
84,2,8195
85,4,8195
86,4,8195
87,1,8195
88,3,8195
89,3,8195
90,2,8195
91,3,8195
92,3,8195
93,2,8195
94,3,8195
95,2,8195
96,2,8195
97,2,8195
98,4,8195
99,2,8195
