model_freq=10,save_dir=FREEWAY_M0D0_10_TRAIN_5/model/episode,reward,steps
0,15,8195
1,11,8195
2,12,8195
3,11,8195
4,13,8195
5,13,8195
6,14,8195
7,12,8195
8,13,8195
9,12,8195
10,11,8195
11,9,8195
12,11,8195
13,16,8195
14,15,8195
15,13,8195
16,13,8195
17,13,8195
18,14,8195
19,13,8195
20,14,8195
21,12,8195
22,10,8195
23,12,8195
24,12,8195
25,13,8195
26,15,8195
27,13,8195
28,15,8195
29,9,8195
30,14,8195
31,11,8195
32,12,8195
33,13,8195
34,11,8195
35,14,8195
36,13,8195
37,15,8195
38,13,8195
39,15,8195
40,11,8195
41,16,8195
42,13,8195
43,11,8195
44,11,8195
45,11,8195
46,14,8195
47,14,8195
48,16,8195
49,11,8195
50,13,8195
51,12,8195
52,14,8195
53,12,8195
54,12,8195
55,12,8195
56,14,8195
57,13,8195
58,12,8195
59,13,8195
60,12,8195
61,13,8195
62,11,8195
63,12,8195
64,12,8195
65,14,8195
66,12,8195
67,14,8195
68,12,8195
69,12,8195
70,14,8195
71,13,8195
72,10,8195
73,14,8195
74,15,8195
75,11,8195
76,12,8195
77,12,8195
78,11,8195
79,14,8195
80,15,8195
81,13,8195
82,12,8195
83,12,8195
84,11,8195
85,13,8195
86,10,8195
87,12,8195
88,13,8195
89,14,8195
90,13,8195
91,12,8195
92,13,8195
93,12,8195
94,13,8195
95,15,8195
96,12,8195
97,12,8195
98,12,8195
99,13,8195
