model_freq=10,save_dir=FREEWAY_M0D0_10_TRAIN_8/model/episode,reward,steps
0,15,8195
1,18,8195
2,15,8195
3,16,8195
4,16,8195
5,20,8195
6,15,8195
7,13,8195
8,17,8195
9,14,8195
10,18,8195
11,12,8195
12,16,8195
13,15,8195
14,15,8195
15,19,8195
16,16,8195
17,17,8195
18,14,8195
19,20,8195
20,18,8195
21,19,8195
22,19,8195
23,16,8195
24,15,8195
25,15,8195
26,15,8195
27,17,8195
28,16,8195
29,14,8195
30,18,8195
31,15,8195
32,16,8195
33,16,8195
34,16,8195
35,17,8195
36,15,8195
37,16,8195
38,14,8195
39,17,8195
40,16,8195
41,19,8195
42,18,8195
43,17,8195
44,16,8195
45,15,8195
46,15,8195
47,18,8195
48,17,8195
49,13,8195
50,13,8195
51,15,8195
52,15,8195
53,15,8195
54,14,8195
55,15,8195
56,15,8195
57,16,8195
58,14,8195
59,15,8195
60,15,8195
61,18,8195
62,16,8195
63,15,8195
64,16,8195
65,16,8195
66,19,8195
67,16,8195
68,16,8195
69,16,8195
70,19,8195
71,13,8195
72,18,8195
73,16,8195
74,16,8195
75,15,8195
76,14,8195
77,17,8195
78,18,8195
79,16,8195
80,15,8195
81,15,8195
82,15,8195
83,15,8195
84,14,8195
85,15,8195
86,16,8195
87,15,8195
88,18,8195
89,16,8195
90,14,8195
91,18,8195
92,16,8195
93,15,8195
94,18,8195
95,18,8195
96,16,8195
97,15,8195
98,16,8195
99,16,8195
