model_freq=10,save_dir=FREEWAY_M0D0_05_TRAIN_8/model/episode,reward,steps
0,10,8195
1,14,8195
2,9,8195
3,13,8195
4,12,8195
5,12,8195
6,18,8195
7,16,8195
8,12,8195
9,11,8195
10,12,8195
11,11,8195
12,15,8195
13,11,8195
14,13,8195
15,13,8195
16,12,8195
17,15,8195
18,13,8195
19,12,8195
20,10,8195
21,16,8195
22,12,8195
23,10,8195
24,13,8195
25,13,8195
26,14,8195
27,11,8195
28,13,8195
29,12,8195
30,18,8195
31,14,8195
32,9,8195
33,18,8195
34,13,8195
35,14,8195
36,15,8195
37,10,8195
38,16,8195
39,17,8195
40,11,8195
41,12,8195
42,11,8195
43,11,8195
44,18,8195
45,16,8195
46,14,8195
47,13,8195
48,19,8195
49,11,8195
50,12,8195
51,11,8195
52,12,8195
53,13,8195
54,12,8195
55,17,8195
56,18,8195
57,14,8195
58,13,8195
59,12,8195
60,15,8195
61,15,8195
62,14,8195
63,12,8195
64,14,8195
65,15,8195
66,11,8195
67,14,8195
68,16,8195
69,15,8195
70,12,8195
71,15,8195
72,14,8195
73,10,8195
74,17,8195
75,13,8195
76,12,8195
77,14,8195
78,16,8195
79,12,8195
80,12,8195
81,13,8195
82,9,8195
83,11,8195
84,16,8195
85,12,8195
86,13,8195
87,13,8195
88,13,8195
89,17,8195
90,13,8195
91,13,8195
92,13,8195
93,17,8195
94,10,8195
95,16,8195
96,17,8195
97,14,8195
98,13,8195
99,13,8195
